# stochastic hunter-prey simulation
# t x y name
840 -67.1418 -23.633 hunter
841 -62.3582 -9.79548 food
842 -66.4086 -24.1122 hunter
843 -67.0875 -25.2351 hunter
844 -62.3428 -9.47384 food
845 -62.2133 -9.77489 food
846 -62.0865 -9.87187 food
847 -60.5141 -9.76106 food
848 -60.2306 -9.71418 food
849 -60.5145 -9.27747 food
850 -66.3019 -26.1154 hunter
851 -60.4189 -8.78318 food
852 -61.1119 -6.57076 food
853 -61.0413 -5.73611 food
854 -61.1187 -6.16946 food
855 -61.2495 -6.7087 food
856 -61.9146 -6.36247 food
857 -61.0333 -6.34077 food
858 -66.8472 -23.8147 hunter
859 -60.1681 -4.61545 food
860 -67.8549 -23.0752 hunter
861 -61.3857 -4.28462 food
862 -66.5736 -21.807 hunter
863 -67.0404 -20.8949 hunter
864 -67.9027 -21.7133 hunter
865 -60.6205 -3.88983 food
866 -68.5242 -21.1936 hunter
867 -68.4463 -20.6433 hunter
868 -68.6927 -21.026 hunter
869 -68.0148 -20.034 hunter
870 -67.6303 -21.943 hunter
871 -67.5338 -21.7762 hunter
872 -60.8713 -4.90767 food
873 -61.4497 -3.09367 food
874 -66.4405 -22.544 hunter
875 -62.5445 -3.32707 food
876 -64.2098 -21.5459 hunter
877 -63.4387 -21.8595 hunter
878 -62.5691 -21.9412 hunter
879 -64.0989 -3.8068 food
880 -63.0672 -4.73084 food
881 -63.0016 -3.96893 food
882 -62.9912 -19.326 hunter
883 -63.728 -3.81985 food
884 -63.3741 -4.38569 food
885 -63.4068 -3.38158 food
886 -64.0155 -3.00795 food
887 -65.5771 -2.98727 food
888 -63.5338 -18.862 hunter
889 -65.8015 -4.38843 food
890 -64.3188 -19.2048 hunter
891 -64.0177 -17.3449 hunter
892 -65.555 -3.04045 food
893 -64.8098 -17.1114 hunter
894 -65.288 -18.2512 hunter
895 -63.5589 -17.4834 hunter
896 -66.1255 -3.78688 food
897 -67.6613 -1.55612 food
898 -63.4914 -18.1461 hunter
899 -67.9109 -2.49088 food
900 -68.4636 -2.14172 food
901 -68.7776 -2.49668 food
902 -69.542 -0.976904 food
903 -63.7644 -17.8883 hunter
904 -71.536 -0.909648 food
905 -72.6818 0.188968 food
906 -71.6567 -0.409508 food
907 -70.9496 -0.379628 food
908 -70.6844 -0.31981 food
909 -70.857 -1.35662 food
910 -63.9642 -17.3384 hunter
911 -65.8615 -16.1634 hunter
912 -67.4746 -16.4147 hunter
913 -70.9431 -0.576497 food
914 -70.9183 0.26325 food
915 -71.8941 -0.0420911 food
916 -67.6097 -17.4234 hunter
917 -71.7737 0.0160929 food
918 -69.1272 -16.7309 hunter
919 -71.2866 1.86315 food
920 -72.3838 1.28189 food
921 -72.2206 3.09926 food
922 -71.5478 2.15359 food
923 -73.0862 -17.2368 hunter
924 -73.0506 3.1063 food
925 -73.7996 2.80521 food
926 -75.5821 2.73444 food
927 -73.925 -16.3353 hunter
928 -75.7527 0.97232 food
929 -73.8537 -16.8561 hunter
930 -73.954 -17.3791 hunter
931 -75.3906 2.04074 food
932 -75.3602 2.04636 food
933 -74.4144 -16.4117 hunter
934 -74.4278 -14.9798 hunter
935 -75.1088 1.62587 food
936 -74.7047 -15.0135 hunter
937 -75.287 2.15587 food
938 -76.722 2.50893 food
939 -73.4501 -14.3645 hunter
940 -77.32 2.01787 food
941 -74.1574 -13.6024 hunter
942 -78.3679 2.06175 food
943 -78.4388 1.81954 food
944 -77.0704 1.20513 food
945 -77.2768 2.02783 food
946 -73.7615 -12.5618 hunter
947 -73.2919 -12.5926 hunter
948 -76.3008 0.796556 food
949 -74.3567 -12.7023 hunter
950 -75.7549 0.18447 food
951 -77.2167 0.159412 food
952 -78.7138 0.928599 food
953 -78.1063 1.09809 food
954 -76.0113 1.29747 food
955 -76.8001 1.00438 food
956 -76.4346 0.696672 food
957 -76.2683 0.440678 food
958 -72.5061 -12.5318 hunter
959 -73.1945 -12.5831 hunter
960 -77.1321 0.212358 food
961 -78.4716 -0.471659 food
962 -78.4908 -1.06609 food
963 -79.1646 -0.500987 food
964 -79.747 -0.743761 food
965 -75.7811 -11.8978 hunter
966 -76.9208 -13.0387 hunter
967 -80.7336 -1.0801 food
968 -75.6257 -11.2985 hunter
969 -75.1254 -11.1781 hunter
970 -80.624 -0.620265 food
971 -74.7151 -9.23085 hunter
972 -74.3251 -9.31349 hunter
973 -75.7435 -10.3337 hunter
974 -77.4005 -10.4646 hunter
975 -76.7622 -10.0391 hunter
976 -74.4044 -10.8144 hunter
977 -78.9944 -1.41725 food
978 -74.4206 -9.09741 hunter
979 -73.6146 -8.98602 hunter
980 -74.8697 -9.94151 hunter
981 -79.6516 -1.4711 food
982 -73.9125 -8.57054 hunter
983 -80.0666 -1.76324 food
984 -80.353 -1.42702 food
985 -73.9627 -10.2681 hunter
986 -73.3801 -9.9037 hunter
987 -80.2821 -0.599425 food
988 -81.3819 1.23032 food
989 -82.2356 2.71565 food
990 -83.6615 3.28168 food
991 -83.6836 4.33 food
992 -75.9256 -7.12124 hunter
993 -85.1446 5.21707 food
994 -87.2542 5.42029 food
995 -86.1127 5.89905 food
996 -76.2167 -8.4917 hunter
997 -84.7429 5.71407 food
998 -84.1793 6.35943 food
999 -75.4824 -7.86119 hunter
1000 -83.7685 6.5965 food
1001 -84.3513 4.84527 food
1002 -76.5602 -8.24683 hunter
1003 -85.4255 4.55513 food
1004 -75.4222 -6.88073 hunter
1005 -74.8339 -6.0039 hunter
1006 -75.3654 -5.39764 hunter
1007 -75.9492 -5.06738 hunter
1008 -85.1075 1.46455 food
1009 -84.764 -0.936725 food
1010 -76.4336 -4.21612 hunter
1011 -84.3201 -1.88943 food
1012 -75.4792 -4.26031 hunter
1013 -82.4808 -1.02887 food
1014 -82.8495 0.166692 food
1015 -73.6026 -3.68516 hunter
1016 -73.8875 -4.39849 hunter
1017 -73.6393 -4.6026 hunter
1018 -72.5843 -4.23912 hunter
1019 -82.7429 -1.6278 food
1020 -73.7437 -5.12074 hunter
1021 -82.0375 -1.7993 food
1022 -80.5544 -0.840128 food
1023 -80.3737 -0.883564 food
1024 -73.1079 -3.6137 hunter
1025 -81.997 -0.452798 food
1026 -81.2501 -1.09906 food
1027 -81.4202 -1.59311 food
1028 -80.9019 -2.17532 food
1029 -73.887 -3.02769 hunter
1030 -79.9074 -2.94374 food
1031 -78.7437 -2.55266 food
1032 -73.586 -3.01369 hunter
1033 -77.2504 -1.16646 food
1034 -72.4821 -3.08524 hunter
1035 -77.1452 -2.34157 food
1036 -77.5294 -2.72201 food
1037 -78.8712 -1.84761 food
1038 -77.865 -2.70286 food
1039 -76.8603 -3.99888 food
1040 -72.3188 -4.17592 hunter
1041 -72.7682 -3.14259 hunter
1042 -75.2865 -5.1002 food
1043 -73.9119 -3.75238 food
1044 -73.062 -2.75245 food
